stop_id,stop_code,stop_name,stop_lat,stop_lon
3554,DC4385,AirForce Station (BaniCamp),28.634,77.003
3555,U02447,Aakashwani Bhawan,28.620532,77.210575
3556,U01795,Munirka Village,28.55885,77.173717
3558,U01683,Vasant Kunj Sec-A ILBS,28.511667,77.16655
3559,DC4637,Issapur School,28.57629,76.867097
3560,U00297,Jai Vihar,28.631506,77.000569
3561,U01797,Sangam Cinema,28.5736,77.1737
3562,U00753,T Block Mangol Puri,28.6896333333333,77.0820166666667
3563,U02572,Mall Road,28.693783,77.218667
3564,U03147,ISBT Sarai Kale Khan,28.5911,77.258083
3565,U01587,Vasant Village / Shani Mandir,28.5755,77.158967
3566,U02382,Azad Market,28.6627,77.2075
3567,U03034,Nehru Place,28.54755,77.249444
3568,U02273,Filmistan,28.6593,77.2029
3569,U99850,High Court,28.6093,77.23845
3570,U01142,Geeta Ashram,28.5922,77.1211
3571,DC3645,Dwarka Flyover / Palam Village,28.583833,77.091417
3572,U01379,Sri Nagesh Garden,28.59655,77.14065
3573,DC4448,Kangan Heri - I,28.548293,76.988737
3574,U03708,Gazi Pur DDA Flats,28.623,77.3198
3575,DC3911,Sarai Rohilla Flyover,28.667017,77.181867
3576,DC4597,School Of Physical Science,28.546433,77.17925
3577,U04005A,Kirbi Place,28.604833,77.128283
3578,U01594,Golf Club,28.592967,77.158483
3579,U02237RRS,Ravinder Rang Shala,28.6407,77.1951
3580,DC4425,KharKhari Jatmal,28.582168,76.957902
3581,U03091,Indraprastha Park,28.5998,77.2549
3582,DC4574,ISBT Kashmere Gate Terminal,28.667007,77.22751
3583,DC3970,Bijwasan Railway Crossing,28.533117,77.055783
3584,U01392,Kohat Enclave Metro Station,28.6972,77.1421
3585,U01462,ESI Dispensary/CGHS Dispensary,28.660583,77.147367
3586,DC4362,Ibrahim Pur More,28.775793,77.179669
3587,U03122,Ashram (Hari Nagar),28.573817,77.257333
3588,U01696,Bhalaswa Xing,28.73745,77.1666166666667
3589,U02017,State Bank Colony,28.6956,77.1878
3590,U03367,Ansari Health Care,28.560917,77.281183
3591,U02751,Siri Fort Road,28.554683,77.228567
3592,DC4511,Satya Puram Jharoda,28.663282,76.944684
3594,DC0091,Holy Child School,28.6506,77.1139
3595,DC3582,Jagjit Nagar,28.68625,77.25435
3596,U00231,Chawla Stand Najafgarh,28.6084,76.9855
3597,U03375,Samaspur Jagir Village (Pusta Xing),28.615983,77.28535
3598,U00854,Peera Garhi Metro Station,28.679667,77.092833
3599,U02682,Civil Line Metro Station,28.616617,77.225017
3600,DC4660,Sabhapur Crossing,28.729133,77.2597
3601,DC4119,Lalita Park,28.63205,77.2709
